person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G,loan_status
-0.5992114904354153,-0.5128700135099478,0.7907679943174708,-0.8958712357834188,-0.00290952452288576,-0.7608451636543784,0,-0.9383869857092252,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,-0.18785537075213354,0.23279027187531007,-1.1493046173154164,0.6702479271010306,0,-0.9383869857092252,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0
-0.5992114904354153,-0.24786489656990623,0.05680047051526755,-0.17030312371709308,-0.3664805396656596,-0.18840792735221473,0,-0.9383869857092252,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
-0.43804839040631927,-0.24786489656990623,0.5461121530500697,-0.17030312371709308,1.0550493753970784,-0.18840792735221473,0,-0.9383869857092252,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,-0.6771670532869357,-0.37991168942514275,-1.2148129083321326,-0.09300172130185405,0,-0.4450140383333199,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.2768852903772232,-0.1418628497938896,-0.6771670532869357,-0.17030312371709308,0.27222529774732157,-0.28381413340257516,0,-0.4450140383333199,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
-1.0827007905227035,-0.08896782845265733,-0.6771670532869357,-0.17030312371709308,-0.00290952452288576,-0.28381413340257516,0,-0.9383869857092252,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0
-0.7603745904645114,-0.5128700135099478,0.5461121530500697,-0.412159161072535,-1.8273154293384275,-0.09300172130185405,0,-0.6917005120212726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.04911105886487508,-0.43251121201953463,-0.17030312371709308,-1.0215634498328203,-0.28381413340257516,0,-0.4450140383333199,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
-1.0827007905227035,-0.5128700135099478,-1.1664787358217379,-0.5330871797502559,-1.8273154293384275,-0.28381413340257516,0,-0.6917005120212726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.009466293370644861,-0.6771670532869357,-0.17030312371709308,0.2918777850523365,-0.3792203394529359,0,-0.4450140383333199,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0
-0.9215376904936073,-0.5128700135099478,-0.43251121201953463,-1.05710859402038,-0.00290952452288576,-0.9516575757550995,0,-0.4450140383333199,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
-0.7603745904645114,0.01714022037013531,0.30145631178266863,-0.17030312371709308,0.7700883094743634,-0.3792203394529359,1,-0.9383869857092252,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
-0.7603745904645114,0.01714022037013531,-0.43251121201953463,-0.17030312371709308,0.3966910506790823,-0.3792203394529359,0,-0.9383869857092252,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
-0.7603745904645114,0.048940834402940295,0.05680047051526755,-0.17030312371709308,-0.00290952452288576,-0.3792203394529359,0,-0.9383869857092252,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.5128700135099478,-0.6771670532869357,-1.05710859402038,-1.3360032467130574,-0.9516575757550995,0,-0.6917005120212726,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.9215376904936073,0.2556448256161727,0.30145631178266863,-0.17030312371709308,0.2329203231372922,-0.5700327515536571,0,-0.4450140383333199,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0
-0.43804839040631927,0.12314226714615192,0.05680047051526755,-0.17030312371709308,-1.3360032467130574,-0.4746265455032965,0,-0.4450140383333199,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
-0.9215376904936073,-1.1478222736982873,-0.18785537075213354,-0.17836499162894115,0.2329203231372922,2.1967472239068004,0,-0.4450140383333199,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1
-0.7603745904645114,-0.6851233395209748,-0.9218228945543367,-0.17836499162894115,-0.12409986290381077,0.47943551500030956,0,-0.4450140383333199,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,0.7907679943174708,-0.7346338775464575,-1.706125090957503,-0.5700327515536571,0,-0.9383869857092252,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.9215376904936073,0.9446581296602807,-0.6771670532869357,-0.17836499162894115,0.6521733856442746,-0.8562513697047389,1,-0.9383869857092252,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,-0.43251121201953463,0.8777397048231551,0.6751012875001253,1.5289037815542763,0,-0.6917005120212726,False,False,False,False,False,False,False,True,False,True,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,0.7907679943174708,-0.7346338775464575,-1.706125090957503,-0.5700327515536571,0,-0.6917005120212726,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.9215376904936073,-1.042880247390031,-0.6771670532869357,-0.18642685954078922,-1.4342656832381313,1.624309987604637,0,-0.9383869857092252,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
-0.9215376904936073,-0.5128700135099478,-1.1664787358217379,-0.06952977481899231,-1.706125090957503,0.2886231028995884,0,-0.6917005120212726,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.9103776889200101,-1.1664787358217379,-0.18642685954078922,1.1958922010830177,1.0518727513024735,0,-0.6917005120212726,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
-0.2768852903772232,-0.3273664316519187,0.05680047051526755,-0.7346338775464575,-0.13392610655631795,-0.6654389576040176,0,-0.6917005120212726,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
-0.7603745904645114,-0.3273664316519187,-0.9218228945543367,-0.7346338775464575,-1.1493046173154164,-0.6654389576040176,0,-0.6917005120212726,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.3273664316519187,-0.9218228945543367,-0.7346338775464575,-1.3130753448572066,-0.6654389576040176,0,-0.4450140383333199,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
-0.7603745904645114,-0.5128700135099478,-0.6771670532869357,0.0715529136383488,0.03639545008714361,0.47943551500030956,0,-0.6917005120212726,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.5992114904354153,-0.3080740591386837,-0.18785537075213354,-0.7346338775464575,-1.0674192535445215,-0.7608451636543784,0,-0.4450140383333199,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.30086591995791456,0.30145631178266863,-0.7346338775464575,-0.3566542960131524,-0.7608451636543784,0,-0.9383869857092252,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0
-0.9215376904936073,-0.30086591995791456,-1.1664787358217379,-0.7346338775464575,-1.0150126207311485,-0.7608451636543784,0,-0.4450140383333199,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,0.7907679943174708,0.0715529136383488,-0.00290952452288576,0.47943551500030956,0,-0.6917005120212726,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.5128700135099478,1.035423835584872,-1.05710859402038,-0.33045097960646597,-0.9516575757550995,0,-0.4450140383333199,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
-0.43804839040631927,-0.5128700135099478,-1.1664787358217379,-0.8434690943564064,-1.339278661263893,-0.6654389576040176,0,-0.6917005120212726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.5128700135099478,-1.1664787358217379,-1.30702649928767,-0.00290952452288576,-1.333282399956542,0,-0.9383869857092252,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.5128700135099478,1.035423835584872,-0.8958712357834188,-0.5728316563683153,-0.7608451636543784,0,-0.6917005120212726,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
-0.43804839040631927,-0.30086591995791456,-0.43251121201953463,-0.7346338775464575,0.5015043163058275,-0.7608451636543784,1,-0.6917005120212726,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
-0.2768852903772232,-0.2876156641109125,-0.9218228945543367,-0.7346338775464575,0.3868648070265745,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
-0.7603745904645114,-0.2807255310704714,-1.1664787358217379,-0.7346338775464575,0.7962916258810497,-0.7608451636543784,0,-0.4450140383333199,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
-0.2768852903772232,-0.27436540826391037,1.2800796768522729,-0.7346338775464575,-0.3271755650556302,-0.7608451636543784,0,-0.9383869857092252,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0
-0.43804839040631927,-0.27436540826391037,0.05680047051526755,-0.7346338775464575,0.3966910506790823,-0.7608451636543784,0,-0.4450140383333199,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
-0.9215376904936073,-0.5128700135099478,0.05680047051526755,-0.7346338775464575,0.5277076327125139,-0.5700327515536571,1,-0.9383869857092252,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,0.05680047051526755,0.0715529136383488,-1.706125090957503,0.47943551500030956,0,-0.4450140383333199,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.2515749682070668,-1.1664787358217379,-0.7346338775464575,1.0386723026428992,-0.7608451636543784,0,-0.4450140383333199,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.2768852903772232,-0.24797089861668226,-0.43251121201953463,-0.7346338775464575,0.28205154139982874,-0.7608451636543784,0,-0.9383869857092252,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
-0.2768852903772232,-0.5128700135099478,1.2800796768522729,0.0715529136383488,-1.339278661263893,0.47943551500030956,0,-0.4450140383333199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.24797089861668226,-1.1664787358217379,-0.7346338775464575,0.5047797308566632,-0.7608451636543784,1,-0.6917005120212726,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.24797089861668226,-1.1664787358217379,-0.7346338775464575,-0.19943439757303377,-0.7608451636543784,0,-0.9383869857092252,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
-0.9215376904936073,-0.40686796673393116,-0.9218228945543367,-0.7346338775464575,1.5136074125140904,-0.6654389576040176,1,-0.4450140383333199,False,False,True,True,False,False,False,False,False,False,True,False,False,False,1
-0.43804839040631927,-0.5128700135099478,1.035423835584872,-1.05710859402038,-1.5816593380257424,-0.9516575757550995,0,-0.4450140383333199,False,True,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.24786489656990623,0.30145631178266863,-0.7346338775464575,-1.339278661263893,-0.7608451636543784,0,-0.9383869857092252,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
-0.2768852903772232,-0.24786489656990623,-0.43251121201953463,-0.7346338775464575,0.8126686986352291,-0.7608451636543784,1,-0.4450140383333199,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
-0.43804839040631927,-0.24786489656990623,-0.43251121201953463,-0.7346338775464575,-0.00290952452288576,-0.7608451636543784,1,-0.4450140383333199,False,False,True,False,False,False,False,False,False,True,False,False,False,False,0
-0.9215376904936073,-0.24786489656990623,-0.43251121201953463,-0.7346338775464575,-0.00290952452288576,-0.7608451636543784,1,-0.6917005120212726,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.24786489656990623,-0.18785537075213354,-0.7346338775464575,-0.9822584752227906,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
-1.0827007905227035,-0.2406567573891371,0.05680047051526755,-0.7346338775464575,-1.8273154293384275,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
-0.5992114904354153,-0.22136438487590207,0.7907679943174708,-0.7346338775464575,1.0714264481512572,-0.7608451636543784,0,-0.4450140383333199,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.2768852903772232,-0.22136438487590207,0.5461121530500697,-0.7346338775464575,-1.0117372061803127,-0.7608451636543784,0,-0.9383869857092252,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.5128700135099478,0.30145631178266863,-0.7749432171056978,-1.5096002179073549,-0.5700327515536571,0,-0.9383869857092252,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.5992114904354153,-0.380367455039927,-0.9218228945543367,-0.7346338775464575,1.5136074125140904,-0.6654389576040176,0,-0.4450140383333199,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1
-0.9215376904936073,-0.5128700135099478,0.5461121530500697,-0.5733965193094962,-1.3884098795264301,-0.3792203394529359,0,-0.9383869857092252,False,True,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.22136438487590207,-0.6771670532869357,-0.7346338775464575,-0.00290952452288576,-0.7608451636543784,0,-0.4450140383333199,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0
-0.9215376904936073,-0.5128700135099478,0.30145631178266863,0.0715529136383488,-1.0215634498328203,0.47943551500030956,0,-0.4450140383333199,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.220940376688798,-0.18785537075213354,-0.7346338775464575,1.3531120995231365,-0.7608451636543784,0,-0.6917005120212726,False,False,True,True,False,False,False,False,False,False,False,True,False,False,0
-1.0827007905227035,-0.5128700135099478,0.05680047051526755,-0.8958712357834188,-1.2639441265946698,-0.7608451636543784,0,-0.6917005120212726,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.2768852903772232,-0.35386694334592284,1.2800796768522729,-0.7346338775464575,0.4654747562466338,-0.6654389576040176,0,-0.4450140383333199,False,False,True,False,False,True,False,False,True,False,False,False,False,False,1
-0.5992114904354153,-0.35386694334592284,-0.6771670532869357,-0.7346338775464575,1.22537093204054,-0.6654389576040176,1,-0.9383869857092252,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
-0.2768852903772232,-0.33796663632952034,-0.9218228945543367,-0.7346338775464575,-0.6743695074442254,-0.6654389576040176,0,-0.9383869857092252,False,False,True,False,True,False,False,False,False,False,False,False,False,False,1
-0.5992114904354153,-0.17652551908964706,-0.6771670532869357,-0.7346338775464575,0.730783334864334,-0.7608451636543784,1,-0.6917005120212726,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.1684693635346698,-0.9218228945543367,-0.7346338775464575,-0.9822584752227906,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
-0.5992114904354153,-0.1684693635346698,-0.18785537075213354,-0.7346338775464575,0.7340587494151697,-0.7608451636543784,0,-0.4450140383333199,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
-0.5992114904354153,-0.16836336148789377,0.05680047051526755,-0.7346338775464575,-1.1493046173154164,-0.7608451636543784,0,-0.9383869857092252,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.16836336148789377,-0.18785537075213354,-0.7346338775464575,0.9338590370161535,-0.7608451636543784,0,-0.9383869857092252,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.7603745904645114,-0.5128700135099478,-0.9218228945543367,-0.37991168942514275,0.28205154139982874,-0.09300172130185405,0,-0.9383869857092252,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
-1.0827007905227035,-0.5128700135099478,-0.43251121201953463,-0.8152525566649381,-1.2639441265946698,-0.6654389576040176,0,-0.9383869857092252,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.5128700135099478,-0.18785537075213354,-0.7346338775464575,-1.0215634498328203,-0.5700327515536571,0,-0.6917005120212726,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.16836336148789377,-0.18785537075213354,-0.7346338775464575,0.7078554330084833,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,0.05680047051526755,-0.7346338775464575,-0.00290952452288576,-0.5700327515536571,0,-0.4450140383333199,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,-1.1664787358217379,-0.5733965193094962,-1.0215634498328203,-0.3792203394529359,0,-0.6917005120212726,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
-1.0827007905227035,-0.5128700135099478,-0.18785537075213354,-0.7346338775464575,-1.2639441265946698,-0.5700327515536571,0,-0.4450140383333199,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.16051921002646855,1.035423835584872,-0.7346338775464575,-1.5816593380257424,-0.7608451636543784,0,-0.4450140383333199,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.1582931670441722,-0.6771670532869357,-0.7346338775464575,0.42289436708576816,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,False,False,False,True,False,True,False,False,False,False,0
-0.2768852903772232,-0.5128700135099478,-0.43251121201953463,-0.8958712357834188,1.0976297645579436,-0.7608451636543784,1,-0.9383869857092252,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.14716295213269046,0.05680047051526755,-0.7346338775464575,-1.2148129083321326,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.14716295213269046,-0.18785537075213354,-0.7346338775464575,1.258125077548898,-0.7608451636543784,0,-0.9383869857092252,False,False,True,True,False,False,False,False,False,False,True,False,False,False,0
-0.9215376904936073,-0.30404598136119504,0.30145631178266863,-0.7346338775464575,1.176239713778003,-0.7608451636543784,0,-0.4450140383333199,False,False,True,False,False,True,False,False,False,False,True,False,False,False,1
-1.0827007905227035,-0.5128700135099478,0.05680047051526755,1.3614517795340388,-1.0215634498328203,2.1967472239068004,0,-0.4450140383333199,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0
-0.2768852903772232,-0.14241936053946372,-0.6771670532869357,-0.7346338775464575,-0.5499037545124646,-0.8562513697047389,0,-0.6917005120212726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
-0.2768852903772232,-0.30086591995791456,-0.18785537075213354,-0.7346338775464575,1.6216960926916717,-0.7608451636543784,1,-0.9383869857092252,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
-0.9215376904936073,-0.1334621875868903,0.05680047051526755,-0.7346338775464575,0.15758578846806862,-0.8562513697047389,0,-0.4450140383333199,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0
-1.0827007905227035,-0.12066244043868629,0.05680047051526755,-0.7346338775464575,0.11828081385803867,-0.8562513697047389,0,-0.6917005120212726,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,-0.18785537075213354,-1.2989646313758219,-0.00290952452288576,-1.333282399956542,0,-0.9383869857092252,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.5128700135099478,-0.43251121201953463,0.8777397048231551,0.11828081385803867,1.5289037815542763,0,-0.9383869857092252,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.7603745904645114,-0.5128700135099478,0.5461121530500697,-0.7346338775464575,-1.3884098795264301,-0.5700327515536571,0,-0.6917005120212726,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0
-0.2768852903772232,-0.5128700135099478,1.2800796768522729,-1.2989646313758219,-1.3884098795264301,-1.333282399956542,0,-0.4450140383333199,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.11536233809988547,0.5461121530500697,-0.7346338775464575,0.8159441131860647,-0.8562513697047389,0,-0.9383869857092252,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
-0.9215376904936073,-0.27436540826391037,0.30145631178266863,-0.7346338775464575,2.054050813401998,-0.7608451636543784,1,-0.9383869857092252,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1
-1.0827007905227035,-0.5128700135099478,0.05680047051526755,-0.2509218028355737,-1.142753788213745,0.09781069079886706,0,-0.4450140383333199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.11536233809988547,0.05680047051526755,-0.7346338775464575,1.7985684784368048,-0.8562513697047389,1,-0.9383869857092252,False,False,True,False,False,False,False,True,False,False,True,False,False,False,0
-0.5992114904354153,-0.11536233809988547,-0.6771670532869357,-0.7346338775464575,0.9797148407278549,-0.8562513697047389,1,-0.9383869857092252,False,False,True,False,False,True,False,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,0.7907679943174708,-0.8636237641360265,-1.2639441265946698,-0.7608451636543784,0,-0.9383869857092252,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.11536233809988547,0.30145631178266863,-0.7346338775464575,-1.3130753448572066,-0.8562513697047389,0,-0.6917005120212726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
-1.0827007905227035,-0.11536233809988547,-0.6771670532869357,-0.7346338775464575,-0.8217631622318363,-0.8562513697047389,0,-0.4450140383333199,False,False,True,False,False,True,False,False,False,False,False,False,False,False,0
-0.2768852903772232,-0.11536233809988547,1.2800796768522729,-0.7346338775464575,-0.00290952452288576,-0.8562513697047389,0,-0.9383869857092252,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0
-0.7603745904645114,-0.11536233809988547,-0.6771670532869357,-0.7346338775464575,-0.00290952452288576,-0.8562513697047389,0,-0.6917005120212726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
-1.0827007905227035,-0.5128700135099478,0.05680047051526755,0.0715529136383488,-1.142753788213745,0.47943551500030956,0,-0.9383869857092252,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.11536233809988547,-0.6771670532869357,-0.7346338775464575,-1.339278661263893,-0.8562513697047389,0,-0.4450140383333199,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
-0.43804839040631927,-0.11536233809988547,0.7907679943174708,-0.7346338775464575,1.4972303397599116,-0.8562513697047389,0,-0.4450140383333199,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0
-0.9215376904936073,-0.5128700135099478,-0.9218228945543367,-1.0087373865492917,-0.00290952452288576,-0.9516575757550995,0,-0.6917005120212726,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.9215376904936073,-0.27436540826391037,-0.9218228945543367,-0.7346338775464575,-1.4604689996448177,-0.7608451636543784,0,-0.6917005120212726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
-0.2768852903772232,-0.11536233809988547,-1.1664787358217379,-0.7346338775464575,-1.2639441265946698,-0.8562513697047389,0,-0.9383869857092252,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.11536233809988547,-0.18785537075213354,-0.7346338775464575,0.9764394261770192,-0.8562513697047389,1,-0.9383869857092252,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.6718730836739727,-0.6771670532869357,1.0389770630601163,1.0550493753970784,2.292153429957161,0,-0.4450140383333199,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1
-0.7603745904645114,-0.5128700135099478,-0.18785537075213354,0.7971210257046745,0.8126686986352291,1.4334975755039157,1,-0.9383869857092252,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0
-0.9215376904936073,-0.11536233809988547,-0.43251121201953463,-0.7346338775464575,1.0550493753970784,-0.8562513697047389,0,-0.4450140383333199,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
-0.43804839040631927,-0.5128700135099478,0.05680047051526755,0.1360478569331333,-0.2452902012847352,0.5748417210506702,0,-0.6917005120212726,False,True,False,False,False,False,False,True,True,False,False,False,False,False,0
-0.9215376904936073,-0.27436540826391037,-0.18785537075213354,-0.7346338775464575,1.7527126747251045,-0.7608451636543784,1,-0.6917005120212726,False,False,True,True,False,False,False,False,False,False,False,True,False,False,1
-0.7603745904645114,-0.27436540826391037,0.5461121530500697,-0.7346338775464575,0.6030421673817375,-0.7608451636543784,1,-0.9383869857092252,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1
-0.9215376904936073,-0.5128700135099478,-0.18785537075213354,-0.7346338775464575,0.8126686986352291,-0.5700327515536571,1,-0.4450140383333199,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0
-0.5992114904354153,-0.08896782845265733,0.7907679943174708,-0.7346338775464575,-0.00290952452288576,-0.8562513697047389,0,-0.9383869857092252,False,False,True,False,True,False,False,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.0888618264058813,-0.43251121201953463,-0.7346338775464575,-0.33045097960646597,-0.8562513697047389,0,-0.9383869857092252,False,False,True,False,False,True,False,False,True,False,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,-0.6771670532869357,0.5552649883492325,-0.12409986290381077,1.1472789573528335,0,-0.9383869857092252,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0
-0.5992114904354153,-0.5128700135099478,-0.43251121201953463,-1.3352430369791382,0.11828081385803867,-1.333282399956542,0,-0.4450140383333199,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.9215376904936073,-0.0888618264058813,-0.6771670532869357,-0.7346338775464575,-1.0936225699512079,-0.8562513697047389,0,-0.6917005120212726,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
-0.43804839040631927,-0.062361314711877155,-1.1664787358217379,-0.7346338775464575,-1.1493046173154164,-0.8562513697047389,0,-0.6917005120212726,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
-0.43804839040631927,-0.062361314711877155,1.035423835584872,-0.7346338775464575,-0.00290952452288576,-0.8562513697047389,0,-0.9383869857092252,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
-0.9215376904936073,-0.05176111003427549,-0.6771670532869357,-0.7346338775464575,0.5539109491192004,-0.8562513697047389,0,-0.6917005120212726,False,False,True,False,False,False,False,True,True,False,False,False,False,False,0
-0.43804839040631927,-0.05176111003427549,0.05680047051526755,-0.7346338775464575,-1.142753788213745,-0.8562513697047389,0,-0.9383869857092252,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0
-0.43804839040631927,-0.035860803017873,1.035423835584872,-0.7346338775464575,-0.08479488829378082,-0.8562513697047389,0,-0.6917005120212726,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0
-0.7603745904645114,-0.035860803017873,0.5461121530500697,-0.7346338775464575,0.730783334864334,-0.8562513697047389,1,-0.4450140383333199,False,False,True,True,False,False,False,False,False,True,False,False,False,False,0
-0.9215376904936073,-0.035860803017873,-0.6771670532869357,-0.7346338775464575,-1.0674192535445215,-0.8562513697047389,0,-0.6917005120212726,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.5128700135099478,0.05680047051526755,0.7971210257046745,0.15758578846806862,1.4334975755039157,0,-0.9383869857092252,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0
-0.5992114904354153,-0.035860803017873,-0.6771670532869357,-0.7346338775464575,-0.5499037545124646,-0.8562513697047389,0,-0.4450140383333199,False,False,True,True,False,False,False,False,False,False,False,False,False,False,0
-0.7603745904645114,-0.014660393662669675,0.5461121530500697,-0.7346338775464575,-0.33045097960646597,-0.8562513697047389,0,-0.4450140383333199,False,False,True,True,False,False,False,False,True,False,False,False,False,False,0
